CustomerID;CustomerName;Customer;Phone;EmailAddress;EmailPromotion;Title
21731;Alexandra, Diaz;21731 - Alexandra, Diaz;277-555-0156;alexandra43@adventure-works.com;0;
21732;Ian, Johnson;21732 - Ian, Johnson;119-555-0194;ian2@adventure-works.com;0;
21733;Ian, Simmons;21733 - Ian, Simmons;286-555-0117;ian55@adventure-works.com;0;
21735;Grace, Diaz;21735 - Grace, Diaz;870-555-0156;grace68@adventure-works.com;1;
21736;Thomas, Thompson;21736 - Thomas, Thompson;894-555-0159;thomas77@adventure-works.com;0;
21737;Timothy, Rivera;21737 - Timothy, Rivera;1 (11) 500 555-0197;timothy18@adventure-works.com;1;
21738;Francis, Alonso;21738 - Francis, Alonso;1 (11) 500 555-0150;francis5@adventure-works.com;1;
21739;Dale, Rai;21739 - Dale, Rai;1 (11) 500 555-0163;dale15@adventure-works.com;0;
21741;Alexa, Sanders;21741 - Alexa, Sanders;263-555-0147;alexa3@adventure-works.com;0;
21742;Katelyn, Cox;21742 - Katelyn, Cox;398-555-0188;katelyn9@adventure-works.com;2;
21743;Theresa, Rubio;21743 - Theresa, Rubio;351-555-0167;theresa17@adventure-works.com;0;
21744;Emma, Perry;21744 - Emma, Perry;341-555-0164;emma54@adventure-works.com;2;
21745;Isabel, Foster;21745 - Isabel, Foster;817-555-0143;isabel15@adventure-works.com;0;
21746;Xavier, Hernandez;21746 - Xavier, Hernandez;404-555-0118;xavier24@adventure-works.com;0;
21747;Derrick, Munoz;21747 - Derrick, Munoz;503-555-0119;derrick7@adventure-works.com;0;
21748;Wyatt, Harris;21748 - Wyatt, Harris;712-555-0185;wyatt14@adventure-works.com;0;
21749;Ashley, Williams;21749 - Ashley, Williams;143-555-0198;ashley2@adventure-works.com;1;
21750;Carlos, Reed;21750 - Carlos, Reed;129-555-0154;carlos23@adventure-works.com;2;
21751;Logan, Jackson;21751 - Logan, Jackson;169-555-0196;logan63@adventure-works.com;2;
21752;Rafael, Li;21752 - Rafael, Li;838-555-0117;rafael3@adventure-works.com;0;
21753;Morgan, Robinson;21753 - Morgan, Robinson;728-555-0198;morgan39@adventure-works.com;0;
21754;Kaitlyn, Lopez;21754 - Kaitlyn, Lopez;841-555-0144;kaitlyn19@adventure-works.com;2;
21755;Lucas, White;21755 - Lucas, White;703-555-0112;lucas26@adventure-works.com;2;
21756;Allison, Carter;21756 - Allison, Carter;299-555-0175;allison33@adventure-works.com;1;
21758;Patricia, Malhotra;21758 - Patricia, Malhotra;419-555-0139;patricia10@adventure-works.com;0;
21759;Jennifer, Moore;21759 - Jennifer, Moore;959-555-0165;jennifer36@adventure-works.com;1;
21760;Margaret, She;21760 - Margaret, She;607-555-0153;margaret28@adventure-works.com;1;
21761;Makayla, Sanders;21761 - Makayla, Sanders;868-555-0191;makayla3@adventure-works.com;0;
21762;Andrea, Hernandez;21762 - Andrea, Hernandez;417-555-0131;andrea40@adventure-works.com;0;
21763;Madison, Brown;21763 - Madison, Brown;194-555-0187;madison4@adventure-works.com;1;
21764;Nathan, Smith;21764 - Nathan, Smith;132-555-0151;nathan54@adventure-works.com;1;
21765;Nathaniel, Kelly;21765 - Nathaniel, Kelly;368-555-0185;nathaniel3@adventure-works.com;0;
21766;Jesse, Baker;21766 - Jesse, Baker;141-555-0113;jesse32@adventure-works.com;2;
21767;Mariah, Ramirez;21767 - Mariah, Ramirez;147-555-0185;mariah31@adventure-works.com;0;
21768;Cole, Watson;21768 - Cole, Watson;110-555-0129;cole1@adventure-works.com;0;
21769;Michele, Rubio;21769 - Michele, Rubio;688-555-0125;michele54@adventure-works.com;0;
21770;Brandon, Thomas;21770 - Brandon, Thomas;350-555-0197;brandon31@adventure-works.com;1;
21771;Sheena, Shen;21771 - Sheena, Shen;599-555-0128;sheena2@adventure-works.com;2;
21772;Sarah, Patterson;21772 - Sarah, Patterson;237-555-0130;sarah35@adventure-works.com;0;
21773;Alyssa, Rogers;21773 - Alyssa, Rogers;746-555-0157;alyssa27@adventure-works.com;2;
21774;Brian, James;21774 - Brian, James;826-555-0110;brian11@adventure-works.com;2;
21775;Sean, Ramirez;21775 - Sean, Ramirez;148-555-0111;sean14@adventure-works.com;0;
21776;Daniel, Thompson;21776 - Daniel, Thompson;169-555-0180;daniel5@adventure-works.com;0;
21777;Emily, Gonzales;21777 - Emily, Gonzales;860-555-0178;emily42@adventure-works.com;2;
21778;Louis, Shen;21778 - Louis, Shen;313-555-0179;louis19@adventure-works.com;0;
21779;Maurice, Black;21779 - Maurice, Black;532-555-0180;maurice21@adventure-works.com;1;
21780;Pedro, Gonzalez;21780 - Pedro, Gonzalez;464-555-0153;pedro18@adventure-works.com;2;
21781;Jared, Rivera;21781 - Jared, Rivera;432-555-0138;jared18@adventure-works.com;0;
21782;Blake, Martin;21782 - Blake, Martin;952-555-0176;blake14@adventure-works.com;1;
21783;Kate, Goel;21783 - Kate, Goel;441-555-0194;kate16@adventure-works.com;0;
21784;Mackenzie, Hernandez;21784 - Mackenzie, Hernandez;896-555-0156;mackenzie39@adventure-works.com;1;
21785;Tabitha, Rodriguez;21785 - Tabitha, Rodriguez;686-555-0191;tabitha16@adventure-works.com;0;
21786;Alexis, Bennett;21786 - Alexis, Bennett;442-555-0153;alexis23@adventure-works.com;0;
21787;Rebecca, Allen;21787 - Rebecca, Allen;716-555-0195;rebecca24@adventure-works.com;0;
21788;Spencer, Barnes;21788 - Spencer, Barnes;242-555-0153;spencer4@adventure-works.com;2;
21789;Lauren, Griffin;21789 - Lauren, Griffin;538-555-0113;lauren67@adventure-works.com;1;
21790;James, Diaz;21790 - James, Diaz;632-555-0118;james37@adventure-works.com;0;
21791;Richard, Price;21791 - Richard, Price;722-555-0113;richard56@adventure-works.com;1;
21792;Cassidy, Butler;21792 - Cassidy, Butler;677-555-0149;cassidy15@adventure-works.com;0;
21793;Kaylee, Scott;21793 - Kaylee, Scott;113-555-0140;kaylee36@adventure-works.com;0;
21794;Alyssa, James;21794 - Alyssa, James;494-555-0178;alyssa42@adventure-works.com;0;
21795;Tristan, Bennett;21795 - Tristan, Bennett;476-555-0139;tristan1@adventure-works.com;1;
21796;Emma, Ward;21796 - Emma, Ward;523-555-0149;emma39@adventure-works.com;0;
21797;Kelvin, Gao;21797 - Kelvin, Gao;301-555-0115;kelvin33@adventure-works.com;0;
21798;Jade, Sanders;21798 - Jade, Sanders;466-555-0168;jade2@adventure-works.com;1;
21799;Angel, Cook;21799 - Angel, Cook;128-555-0114;angel20@adventure-works.com;2;
21800;Heidi, Raman;21800 - Heidi, Raman;803-555-0117;heidi14@adventure-works.com;0;
21801;Kaylee, Cooper;21801 - Kaylee, Cooper;236-555-0152;kaylee14@adventure-works.com;2;
21802;Lucas, Roberts;21802 - Lucas, Roberts;651-555-0158;lucas5@adventure-works.com;2;
21803;Emily, Thomas;21803 - Emily, Thomas;380-555-0167;emily11@adventure-works.com;0;
21804;Brooke, Cook;21804 - Brooke, Cook;161-555-0151;brooke19@adventure-works.com;0;
21805;Lucas, Russell;21805 - Lucas, Russell;211-555-0162;lucas67@adventure-works.com;0;
21806;Kelvin, Xie;21806 - Kelvin, Xie;499-555-0116;kelvin0@adventure-works.com;1;
21807;Amanda, Campbell;21807 - Amanda, Campbell;100-555-0170;amanda50@adventure-works.com;0;
21808;Amanda, Green;21808 - Amanda, Green;115-555-0176;amanda57@adventure-works.com;0;
21809;Sydney, Thompson;21809 - Sydney, Thompson;756-555-0119;sydney77@adventure-works.com;0;
21810;Justin, Miller;21810 - Justin, Miller;646-555-0164;justin37@adventure-works.com;0;
21811;Olivia, Williams;21811 - Olivia, Williams;399-555-0155;olivia2@adventure-works.com;0;
21812;Adrian, Bailey;21812 - Adrian, Bailey;299-555-0129;adrian16@adventure-works.com;1;
21813;Dalton, Brown;21813 - Dalton, Brown;602-555-0134;dalton4@adventure-works.com;0;
21814;Noah, Edwards;21814 - Noah, Edwards;228-555-0183;noah28@adventure-works.com;0;
21815;Gabrielle, Green;21815 - Gabrielle, Green;143-555-0148;gabrielle57@adventure-works.com;1;
21816;Jackson, Roberts;21816 - Jackson, Roberts;1 (11) 500 555-0114;jackson34@adventure-works.com;0;
21817;Jerome, Carlson;21817 - Jerome, Carlson;1 (11) 500 555-0113;jerome17@adventure-works.com;1;
21818;Willie, Chander;21818 - Willie, Chander;1 (11) 500 555-0199;willie35@adventure-works.com;2;
21819;Chloe, Howard;21819 - Chloe, Howard;1 (11) 500 555-0116;chloe57@adventure-works.com;1;
21820;Priscilla, Nath;21820 - Priscilla, Nath;1 (11) 500 555-0192;priscilla17@adventure-works.com;0;
21821;Clayton, Tang;21821 - Clayton, Tang;1 (11) 500 555-0187;clayton24@adventure-works.com;0;
21822;Gregory, Yuan;21822 - Gregory, Yuan;1 (11) 500 555-0180;gregory11@adventure-works.com;0;
21823;Lacey, She;21823 - Lacey, She;1 (11) 500 555-0170;lacey36@adventure-works.com;1;
21824;Warren, She;21824 - Warren, She;1 (11) 500 555-0171;warren36@adventure-works.com;0;
21826;Abigail, Russell;21826 - Abigail, Russell;1 (11) 500 555-0149;abigail45@adventure-works.com;0;
21827;Mallory, Gutierrez;21827 - Mallory, Gutierrez;1 (11) 500 555-0120;mallory18@adventure-works.com;0;
21828;Megan, Gonzales;21828 - Megan, Gonzales;1 (11) 500 555-0178;megan65@adventure-works.com;1;
21829;Carolyn, Rana;21829 - Carolyn, Rana;1 (11) 500 555-0129;carolyn10@adventure-works.com;1;
21830;Briana, Alonso;21830 - Briana, Alonso;1 (11) 500 555-0148;briana8@adventure-works.com;1;
21831;Yolanda, Anand;21831 - Yolanda, Anand;1 (11) 500 555-0123;yolanda21@adventure-works.com;0;
21833;Terrance, Gonzalez;21833 - Terrance, Gonzalez;1 (11) 500 555-0168;terrance16@adventure-works.com;0;
21834;Jillian, Mehta;21834 - Jillian, Mehta;1 (11) 500 555-0161;jillian14@adventure-works.com;0;
21835;Susan, Sun;21835 - Susan, Sun;1 (11) 500 555-0196;susan23@adventure-works.com;0;
21836;Kristi, Raman;21836 - Kristi, Raman;1 (11) 500 555-0152;kristi29@adventure-works.com;0;
21838;Gerald, Ruiz;21838 - Gerald, Ruiz;1 (11) 500 555-0187;gerald10@adventure-works.com;0;
21839;Billy, Diaz;21839 - Billy, Diaz;1 (11) 500 555-0169;billy4@adventure-works.com;0;
21840;Stacey, Ma;21840 - Stacey, Ma;1 (11) 500 555-0111;stacey17@adventure-works.com;0;
21841;Lindsay, Nath;21841 - Lindsay, Nath;1 (11) 500 555-0145;lindsay18@adventure-works.com;0;
21842;Neil, Navarro;21842 - Neil, Navarro;1 (11) 500 555-0163;neil9@adventure-works.com;1;
21843;Erica, He;21843 - Erica, He;1 (11) 500 555-0133;erica17@adventure-works.com;0;
21844;James, Long;21844 - James, Long;1 (11) 500 555-0118;james25@adventure-works.com;2;
21845;Cameron, Miller;21845 - Cameron, Miller;1 (11) 500 555-0169;cameron46@adventure-works.com;0;
21846;Kevin, Patterson;21846 - Kevin, Patterson;1 (11) 500 555-0164;kevin13@adventure-works.com;0;
21847;Dominic, Madan;21847 - Dominic, Madan;1 (11) 500 555-0166;dominic7@adventure-works.com;0;
21848;Jerry, Raje;21848 - Jerry, Raje;1 (11) 500 555-0169;jerry15@adventure-works.com;0;
21849;Todd, Chow;21849 - Todd, Chow;1 (11) 500 555-0182;todd4@adventure-works.com;0;
21850;Bruce, Subram;21850 - Bruce, Subram;1 (11) 500 555-0198;bruce12@adventure-works.com;0;
21851;Stuart, Railson;21851 - Stuart, Railson;1 (11) 500 555-0134;stuart3@adventure-works.com;1;
21852;Eduardo, Johnson;21852 - Eduardo, Johnson;1 (11) 500 555-0188;eduardo1@adventure-works.com;0;
21853;Stacy, Gutierrez;21853 - Stacy, Gutierrez;1 (11) 500 555-0115;stacy11@adventure-works.com;2;
21854;Theresa, Schmidt;21854 - Theresa, Schmidt;1 (11) 500 555-0185;theresa16@adventure-works.com;1;
21855;Paula, Martin;21855 - Paula, Martin;1 (11) 500 555-0169;paula3@adventure-works.com;1;
21856;Emmanuel, Sanchez;21856 - Emmanuel, Sanchez;1 (11) 500 555-0197;emmanuel18@adventure-works.com;0;
21857;Jay, Dominguez;21857 - Jay, Dominguez;1 (11) 500 555-0196;jay42@adventure-works.com;1;
21858;Curtis, Lin;21858 - Curtis, Lin;1 (11) 500 555-0115;curtis7@adventure-works.com;0;
21859;Monica, Kim;21859 - Monica, Kim;1 (11) 500 555-0118;monica1@adventure-works.com;0;
21860;Jacquelyn, Gill;21860 - Jacquelyn, Gill;1 (11) 500 555-0130;jacquelyn14@adventure-works.com;1;
21861;Kari, Romero;21861 - Kari, Romero;1 (11) 500 555-0185;kari29@adventure-works.com;0;
21862;Michele, Prasad;21862 - Michele, Prasad;1 (11) 500 555-0168;michele24@adventure-works.com;0;
21863;Shawna, Anand;21863 - Shawna, Anand;1 (11) 500 555-0127;shawna21@adventure-works.com;0;
21864;Martin, Lopez;21864 - Martin, Lopez;1 (11) 500 555-0198;martin21@adventure-works.com;0;
21865;Kathryn, Andersen;21865 - Kathryn, Andersen;1 (11) 500 555-0141;kathryn11@adventure-works.com;0;
21866;Shannon, Zhu;21866 - Shannon, Zhu;1 (11) 500 555-0183;shannon13@adventure-works.com;0;
21867;Michael, Ruggiero;21867 - Michael, Ruggiero;227-555-0100;michael23@adventure-works.com;0;
21868;Aimee, Ma;21868 - Aimee, Ma;1 (11) 500 555-0117;aimee11@adventure-works.com;1;
21869;Tina, Prasad;21869 - Tina, Prasad;1 (11) 500 555-0120;tina11@adventure-works.com;0;
21870;Jenny, Raji;21870 - Jenny, Raji;1 (11) 500 555-0125;jenny44@adventure-works.com;1;
21871;Devin, Adams;21871 - Devin, Adams;1 (11) 500 555-0161;devin29@adventure-works.com;2;
21872;Alisha, Lal;21872 - Alisha, Lal;1 (11) 500 555-0119;alisha33@adventure-works.com;0;
21873;Kellie, Navarro;21873 - Kellie, Navarro;1 (11) 500 555-0157;kellie8@adventure-works.com;0;
21874;Brandi, Suarez;21874 - Brandi, Suarez;1 (11) 500 555-0112;brandi18@adventure-works.com;0;
21875;Cedric, Nara;21875 - Cedric, Nara;1 (11) 500 555-0191;cedric35@adventure-works.com;0;
21876;Philip, Rubio;21876 - Philip, Rubio;1 (11) 500 555-0147;philip20@adventure-works.com;1;
21877;Clarence, Xu;21877 - Clarence, Xu;1 (11) 500 555-0112;clarence19@adventure-works.com;1;
21878;Bryant, Rana;21878 - Bryant, Rana;1 (11) 500 555-0184;bryant10@adventure-works.com;1;
21879;Louis, Ma;21879 - Louis, Ma;1 (11) 500 555-0180;louis10@adventure-works.com;0;
21880;Marc, Gomez;21880 - Marc, Gomez;1 (11) 500 555-0120;marc4@adventure-works.com;1;
21881;Nicole, Lewis;21881 - Nicole, Lewis;1 (11) 500 555-0199;nicole21@adventure-works.com;0;
21882;Jay, Ramos;21882 - Jay, Ramos;1 (11) 500 555-0121;jay47@adventure-works.com;0;
21883;Patricia, Kapoor;21883 - Patricia, Kapoor;1 (11) 500 555-0146;patricia6@adventure-works.com;1;
21884;Tabitha, Gutierrez;21884 - Tabitha, Gutierrez;1 (11) 500 555-0110;tabitha31@adventure-works.com;1;
21885;Rafael, Xu;21885 - Rafael, Xu;1 (11) 500 555-0129;rafael13@adventure-works.com;1;
21886;Jill, Carlson;21886 - Jill, Carlson;1 (11) 500 555-0176;jill26@adventure-works.com;0;
21887;Ashley, White;21887 - Ashley, White;1 (11) 500 555-0132;ashley13@adventure-works.com;2;
21888;Evan, Edwards;21888 - Evan, Edwards;1 (11) 500 555-0118;evan25@adventure-works.com;0;
21889;Sheila, Navarro;21889 - Sheila, Navarro;1 (11) 500 555-0118;sheila10@adventure-works.com;0;
21890;Tiffany, Zeng;21890 - Tiffany, Zeng;1 (11) 500 555-0124;tiffany23@adventure-works.com;1;
21891;Dawn, Nara;21891 - Dawn, Nara;1 (11) 500 555-0189;dawn41@adventure-works.com;1;
21892;Joan, Hernandez;21892 - Joan, Hernandez;1 (11) 500 555-0111;joan15@adventure-works.com;0;
21893;Brandi, Hernandez;21893 - Brandi, Hernandez;1 (11) 500 555-0187;brandi4@adventure-works.com;2;
21894;David, Li;21894 - David, Li;1 (11) 500 555-0188;david58@adventure-works.com;0;
21895;Kaylee, Gonzalez;21895 - Kaylee, Gonzalez;1 (11) 500 555-0179;kaylee30@adventure-works.com;1;
21896;Roy, Subram;21896 - Roy, Subram;1 (11) 500 555-0165;roy13@adventure-works.com;0;
21897;Francisco, Subram;21897 - Francisco, Subram;1 (11) 500 555-0112;francisco14@adventure-works.com;0;
21898;Devon, Raji;21898 - Devon, Raji;1 (11) 500 555-0110;devon18@adventure-works.com;0;
21899;Marie, Vazquez;21899 - Marie, Vazquez;1 (11) 500 555-0136;marie38@adventure-works.com;0;
21900;Robert, Jones;21900 - Robert, Jones;360-555-0153;robert87@adventure-works.com;0;
21902;Natalie, James;21902 - Natalie, James;344-555-0196;natalie20@adventure-works.com;0;
21903;Fernando, Jenkins;21903 - Fernando, Jenkins;208-555-0178;fernando50@adventure-works.com;1;
21904;Chase, Sandberg;21904 - Chase, Sandberg;780-555-0190;chase4@adventure-works.com;2;
21905;Pedro, Hernandez;21905 - Pedro, Hernandez;332-555-0111;pedro24@adventure-works.com;0;
21906;Miranda, Simmons;21906 - Miranda, Simmons;432-555-0140;miranda15@adventure-works.com;0;
21907;Jordan, Hall;21907 - Jordan, Hall;167-555-0166;jordan51@adventure-works.com;0;
21908;Isabel, Hayes;21908 - Isabel, Hayes;982-555-0147;isabel21@adventure-works.com;0;
21909;Allison, Ward;21909 - Allison, Ward;794-555-0174;allison11@adventure-works.com;1;
21910;Rebekah, Perez;21910 - Rebekah, Perez;1 (11) 500 555-0151;rebekah19@adventure-works.com;0;
21911;Joan, Ross;21911 - Joan, Ross;1 (11) 500 555-0125;joan8@adventure-works.com;1;
21912;Colleen, Kumar;21912 - Colleen, Kumar;1 (11) 500 555-0190;colleen32@adventure-works.com;2;
21913;Arthur, Blanco;21913 - Arthur, Blanco;1 (11) 500 555-0147;arthur40@adventure-works.com;1;
21914;Emily, Brown;21914 - Emily, Brown;1 (11) 500 555-0121;emily4@adventure-works.com;2;
21915;Tristan, Wood;21915 - Tristan, Wood;756-555-0133;tristan2@adventure-works.com;1;
21916;Jesse, Evans;21916 - Jesse, Evans;309-555-0152;jesse24@adventure-works.com;2;
21917;Dalton, Johnson;21917 - Dalton, Johnson;130-555-0125;dalton1@adventure-works.com;0;
21918;Carol, Serrano;21918 - Carol, Serrano;362-555-0117;carol11@adventure-works.com;0;
21919;Melissa, Howard;21919 - Melissa, Howard;624-555-0115;melissa33@adventure-works.com;2;
21920;Destiny, Bennett;21920 - Destiny, Bennett;566-555-0180;destiny49@adventure-works.com;1;
21921;Lucas, Collins;21921 - Lucas, Collins;367-555-0120;lucas12@adventure-works.com;0;
21922;Bailey, Ward;21922 - Bailey, Ward;643-555-0165;bailey9@adventure-works.com;2;
21923;Justin, Williams;21923 - Justin, Williams;939-555-0154;justin33@adventure-works.com;0;
21924;Eduardo, Cook;21924 - Eduardo, Cook;890-555-0145;eduardo88@adventure-works.com;0;
21926;Melanie, Henderson;21926 - Melanie, Henderson;292-555-0135;melanie20@adventure-works.com;0;
21927;Meredith, Browning;21927 - Meredith, Browning;240-555-0117;meredith39@adventure-works.com;0;
21928;Karl, Luo;21928 - Karl, Luo;830-555-0162;karl6@adventure-works.com;1;
21929;Karen, Perry;21929 - Karen, Perry;141-555-0111;karen36@adventure-works.com;2;
21930;Marissa, Perry;21930 - Marissa, Perry;162-555-0133;marissa5@adventure-works.com;2;
21931;Marcus, Wood;21931 - Marcus, Wood;387-555-0136;marcus51@adventure-works.com;0;
21932;Leonard, Kumar;21932 - Leonard, Kumar;129-555-0139;leonard9@adventure-works.com;0;
21933;Nicole, Martin;21933 - Nicole, Martin;378-555-0161;nicole15@adventure-works.com;0;
21934;Jennifer, Cox;21934 - Jennifer, Cox;589-555-0184;jennifer64@adventure-works.com;1;
21936;Emma, Reed;21936 - Emma, Reed;572-555-0116;emma28@adventure-works.com;0;
21937;Morgan, Ross;21937 - Morgan, Ross;520-555-0181;morgan73@adventure-works.com;0;
21938;Savannah, Hall;21938 - Savannah, Hall;812-555-0162;savannah45@adventure-works.com;0;
21939;Thomas, Roberts;21939 - Thomas, Roberts;874-555-0175;thomas41@adventure-works.com;0;
21940;Alejandro, Sharma;21940 - Alejandro, Sharma;922-555-0153;alejandro36@adventure-works.com;2;
21941;Gail, Moore;21941 - Gail, Moore;155-555-0169;gail3@adventure-works.com;0;
21942;Julia, Roberts;21942 - Julia, Roberts;387-555-0169;julia10@adventure-works.com;0;
21943;Cindy, Mehta;21943 - Cindy, Mehta;1 (11) 500 555-0176;cindy14@adventure-works.com;2;
21944;Daisy, Jiménez;21944 - Daisy, Jiménez;1 (11) 500 555-0171;daisy2@adventure-works.com;1;
21945;Pearlie, Rusek;21945 - Pearlie, Rusek;633-555-0100;pearlie0@adventure-works.com;2;
21946;Michele, Deng;21946 - Michele, Deng;1 (11) 500 555-0199;michele1@adventure-works.com;0;
21947;Diane, Romero;21947 - Diane, Romero;1 (11) 500 555-0182;diane14@adventure-works.com;0;
21948;Ann, Madan;21948 - Ann, Madan;1 (11) 500 555-0137;ann13@adventure-works.com;0;
21949;Clayton, Chavez;21949 - Clayton, Chavez;1 (11) 500 555-0172;clayton33@adventure-works.com;0;
21950;Armando, Hernandez;21950 - Armando, Hernandez;1 (11) 500 555-0182;armando4@adventure-works.com;1;
21951;Orlando, Hernandez;21951 - Orlando, Hernandez;1 (11) 500 555-0186;orlando4@adventure-works.com;0;
21952;Latasha, Vazquez;21952 - Latasha, Vazquez;1 (11) 500 555-0125;latasha14@adventure-works.com;0;
21953;Marvin, Vazquez;21953 - Marvin, Vazquez;1 (11) 500 555-0140;marvin15@adventure-works.com;0;
21955;Jenny, Ferrier;21955 - Jenny, Ferrier;1 (11) 500 555-0166;jenny45@adventure-works.com;0;
21956;Jay, Kapoor;21956 - Jay, Kapoor;1 (11) 500 555-0159;jay7@adventure-works.com;0;
21957;Kathryn, Shen;21957 - Kathryn, Shen;1 (11) 500 555-0151;kathryn2@adventure-works.com;2;
21958;Mallory, Blanco;21958 - Mallory, Blanco;1 (11) 500 555-0137;mallory2@adventure-works.com;1;
21959;Jimmy, Dominguez;21959 - Jimmy, Dominguez;1 (11) 500 555-0145;jimmy16@adventure-works.com;0;
21960;Dawn, Liu;21960 - Dawn, Liu;1 (11) 500 555-0191;dawn5@adventure-works.com;1;
21961;Chelsea, Garcia;21961 - Chelsea, Garcia;1 (11) 500 555-0194;chelsea16@adventure-works.com;0;
21962;Kristi, Smith;21962 - Kristi, Smith;1 (11) 500 555-0131;kristi25@adventure-works.com;1;
21963;Jacquelyn, Serrano;21963 - Jacquelyn, Serrano;1 (11) 500 555-0115;jacquelyn17@adventure-works.com;0;
21964;Devon, Nara;21964 - Devon, Nara;1 (11) 500 555-0174;devon14@adventure-works.com;0;
21965;Bethany, Raheem;21965 - Bethany, Raheem;1 (11) 500 555-0125;bethany21@adventure-works.com;2;
21966;Ross, Sai;21966 - Ross, Sai;1 (11) 500 555-0172;ross5@adventure-works.com;0;
21967;Charles, Sanders;21967 - Charles, Sanders;1 (11) 500 555-0189;charles50@adventure-works.com;0;
21968;Jaime, Deng;21968 - Jaime, Deng;1 (11) 500 555-0166;jaime25@adventure-works.com;0;
21969;Latoya, Deng;21969 - Latoya, Deng;1 (11) 500 555-0175;latoya1@adventure-works.com;0;
21970;Jada, Rivera;21970 - Jada, Rivera;1 (11) 500 555-0132;jada8@adventure-works.com;0;
21971;Warren, Shan;21971 - Warren, Shan;1 (11) 500 555-0193;warren41@adventure-works.com;0;
21972;Mandy, She;21972 - Mandy, She;1 (11) 500 555-0154;mandy24@adventure-works.com;1;
21973;Janet, Vazquez;21973 - Janet, Vazquez;1 (11) 500 555-0142;janet20@adventure-works.com;0;
21974;Whitney, Suri;21974 - Whitney, Suri;1 (11) 500 555-0196;whitney0@adventure-works.com;2;
21975;Alfredo, Ruiz;21975 - Alfredo, Ruiz;1 (11) 500 555-0166;alfredo3@adventure-works.com;0;
21976;Jacqueline, Torres;21976 - Jacqueline, Torres;1 (11) 500 555-0134;jacqueline28@adventure-works.com;1;
21977;Phillip, Malhotra;21977 - Phillip, Malhotra;1 (11) 500 555-0122;phillip5@adventure-works.com;2;
21978;Tracy, Deng;21978 - Tracy, Deng;1 (11) 500 555-0157;tracy3@adventure-works.com;0;
21979;Philip, Gutierrez;21979 - Philip, Gutierrez;1 (11) 500 555-0111;philip11@adventure-works.com;0;
21980;Beth, Moreno;21980 - Beth, Moreno;1 (11) 500 555-0131;beth9@adventure-works.com;0;
21981;Isabella, Henderson;21981 - Isabella, Henderson;1 (11) 500 555-0193;isabella16@adventure-works.com;2;
21982;Deborah, Lal;21982 - Deborah, Lal;1 (11) 500 555-0174;deborah13@adventure-works.com;0;
21983;Glenn, Liang;21983 - Glenn, Liang;1 (11) 500 555-0127;glenn18@adventure-works.com;2;
21984;Kristy, Suarez;21984 - Kristy, Suarez;1 (11) 500 555-0173;kristy17@adventure-works.com;0;
21985;Eddie, Torres;21985 - Eddie, Torres;1 (11) 500 555-0151;eddie12@adventure-works.com;1;
21986;Kristi, Chapman;21986 - Kristi, Chapman;1 (11) 500 555-0132;kristi18@adventure-works.com;0;
21987;Theodore, Dominguez;21987 - Theodore, Dominguez;1 (11) 500 555-0151;theodore13@adventure-works.com;0;
21988;Alisha, Zhao;21988 - Alisha, Zhao;1 (11) 500 555-0160;alisha10@adventure-works.com;0;
21989;Erik, Jimenez;21989 - Erik, Jimenez;1 (11) 500 555-0116;erik7@adventure-works.com;0;
21990;Alejandro, Rai;21990 - Alejandro, Rai;1 (11) 500 555-0116;alejandro42@adventure-works.com;0;
21992;Alejandro, Zhang;21992 - Alejandro, Zhang;1 (11) 500 555-0184;alejandro2@adventure-works.com;1;
21993;Craig, Sanz;21993 - Craig, Sanz;1 (11) 500 555-0176;craig19@adventure-works.com;0;
21994;Natasha, Ruiz;21994 - Natasha, Ruiz;1 (11) 500 555-0143;natasha2@adventure-works.com;0;
21995;Kathryn, Raji;21995 - Kathryn, Raji;1 (11) 500 555-0149;kathryn19@adventure-works.com;0;
21996;Amy, Gao;21996 - Amy, Gao;1 (11) 500 555-0186;amy21@adventure-works.com;0;
21997;Dennis, Xu;21997 - Dennis, Xu;1 (11) 500 555-0116;dennis13@adventure-works.com;1;
21998;Erik, Hernandez;21998 - Erik, Hernandez;1 (11) 500 555-0133;erik5@adventure-works.com;0;
21999;Julia, Barnes;21999 - Julia, Barnes;1 (11) 500 555-0194;julia69@adventure-works.com;1;
22000;Cynthia, Chandra;22000 - Cynthia, Chandra;1 (11) 500 555-0165;cynthia6@adventure-works.com;0;
22001;Gregory, Chander;22001 - Gregory, Chander;1 (11) 500 555-0153;gregory19@adventure-works.com;1;
22002;Kristen, Chen;22002 - Kristen, Chen;1 (11) 500 555-0186;kristen2@adventure-works.com;0;
22003;Jill, Navarro;22003 - Jill, Navarro;1 (11) 500 555-0134;jill17@adventure-works.com;0;
22004;Meghan, Ortega;22004 - Meghan, Ortega;1 (11) 500 555-0127;meghan21@adventure-works.com;0;
22005;Pamela, Mehta;22005 - Pamela, Mehta;1 (11) 500 555-0157;pamela17@adventure-works.com;2;
22006;Jon, Nara;22006 - Jon, Nara;1 (11) 500 555-0147;jon13@adventure-works.com;0;
22007;Kaylee, Hernandez;22007 - Kaylee, Hernandez;894-555-0144;kaylee41@adventure-works.com;0;
22008;Alisha, Ye;22008 - Alisha, Ye;292-555-0192;alisha9@adventure-works.com;0;
