CustomerID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;Have Child(ren);TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
18470;6021.62;12/11/2001 12:00:00 AM;10/19/1954;S;75001-100000;F;YES;2;0;Partial College;Skilled Manual;0;2
18471;539.99;1/19/2004 12:00:00 AM;2/17/1975;S;25001-50000;F;NO;0;0;Partial College;Skilled Manual;0;2
18473;127.28;2/7/2004 12:00:00 AM;5/27/1975;M;50001-75000;M;NO;0;0;Partial College;Skilled Manual;1;2
18474;39.98;4/4/2004 12:00:00 AM;7/11/1975;M;50001-75000;M;NO;0;0;Partial College;Skilled Manual;1;2
18475;616.91;1/5/2004 12:00:00 AM;5/26/1974;S;25001-50000;F;NO;0;0;High School;Skilled Manual;0;2
18476;616.91;1/5/2004 12:00:00 AM;8/17/1974;S;25001-50000;F;NO;0;0;High School;Skilled Manual;0;2
18477;13.98;8/27/2003 12:00:00 AM;8/10/1973;S;50001-75000;F;NO;0;0;Partial College;Skilled Manual;0;2
18478;2380.47;6/9/2004 12:00:00 AM;10/5/1973;M;50001-75000;M;NO;0;0;Partial College;Professional;1;2
18479;2351.96;6/20/2004 12:00:00 AM;10/19/1973;M;50001-75000;F;NO;0;0;Partial College;Professional;1;2
18480;2329.99;6/20/2004 12:00:00 AM;7/9/1973;S;50001-75000;F;NO;0;0;Partial College;Professional;1;2
18481;2318.96;6/6/2004 12:00:00 AM;3/14/1973;M;50001-75000;F;NO;0;0;Partial College;Professional;1;2
18482;6030.61;12/22/2001 12:00:00 AM;9/15/1955;S;75001-100000;F;YES;2;0;High School;Skilled Manual;0;2
18483;6056.61;12/28/2001 12:00:00 AM;3/10/1955;S;75001-100000;M;YES;2;0;High School;Skilled Manual;0;2
18484;6093.2;12/8/2001 12:00:00 AM;12/16/1955;S;75001-100000;M;YES;2;0;High School;Skilled Manual;0;2
18485;6063.21;12/26/2001 12:00:00 AM;11/21/1955;S;75001-100000;M;YES;2;0;High School;Skilled Manual;1;2
18486;6021.62;12/3/2001 12:00:00 AM;12/6/1956;S;50001-75000;F;YES;2;0;High School;Skilled Manual;1;2
18487;6021.62;12/8/2001 12:00:00 AM;10/10/1956;S;50001-75000;F;YES;2;0;High School;Skilled Manual;0;2
18488;6056.61;12/3/2001 12:00:00 AM;5/23/1956;M;50001-75000;M;YES;2;0;High School;Skilled Manual;1;2
18489;6081.1;12/16/2001 12:00:00 AM;9/16/1956;M;50001-75000;M;YES;2;0;High School;Skilled Manual;1;2
18490;6029.57;12/19/2001 12:00:00 AM;11/23/1957;S;50001-75000;M;YES;2;0;High School;Professional;0;2
18491;6056.61;12/15/2001 12:00:00 AM;5/27/1957;S;50001-75000;F;YES;2;0;High School;Professional;1;2
18492;218.26;1/2/2004 12:00:00 AM;10/13/1958;S;75001-100000;F;YES;1;1;Bachelors;Management;1;2
18493;6029.57;12/17/2001 12:00:00 AM;9/3/1958;M;75001-100000;F;YES;1;1;Bachelors;Management;1;3
18494;6037.89;12/29/2001 12:00:00 AM;5/7/1958;M;greater than 100000;M;YES;5;1;Bachelors;Management;1;4
18495;6021.62;12/8/2001 12:00:00 AM;9/3/1958;S;greater than 100000;M;YES;5;1;Bachelors;Management;1;4
18496;6121.71;12/11/2001 12:00:00 AM;2/5/1958;S;greater than 100000;M;NO;0;0;Graduate Degree;Management;1;3
18497;2329.98;6/12/2004 12:00:00 AM;8/19/1973;S;75001-100000;M;NO;0;0;Bachelors;Management;0;1
18498;54.98;3/11/2004 12:00:00 AM;7/18/1973;S;75001-100000;M;NO;0;0;Bachelors;Management;1;1
18500;39.98;6/13/2004 12:00:00 AM;6/25/1974;M;50001-75000;M;NO;0;0;Partial College;Professional;1;2
18501;1750.98;4/4/2004 12:00:00 AM;8/11/1974;S;50001-75000;F;NO;0;0;Partial College;Professional;0;2
18502;1760.47;4/6/2004 12:00:00 AM;10/4/1974;M;50001-75000;F;NO;0;0;High School;Professional;1;2
18504;128.97;1/10/2004 12:00:00 AM;2/6/1957;M;50001-75000;M;YES;2;0;Partial High School;Skilled Manual;0;2
18506;101.94;12/26/2003 12:00:00 AM;1/17/1957;M;50001-75000;M;YES;2;0;High School;Professional;0;2
18508;2359.96;6/15/2004 12:00:00 AM;7/24/1957;S;50001-75000;F;YES;3;2;Partial College;Professional;1;0
18509;59.98;11/22/2003 12:00:00 AM;4/16/1956;M;50001-75000;M;YES;2;0;High School;Professional;0;2
18510;4.99;11/2/2003 12:00:00 AM;2/26/1956;S;50001-75000;M;YES;2;0;High School;Professional;1;2
18511;2465.93;6/17/2004 12:00:00 AM;5/23/1956;S;50001-75000;F;YES;3;0;Partial College;Professional;1;2
18512;2349.98;6/8/2004 12:00:00 AM;6/8/1956;M;50001-75000;M;YES;3;0;Partial College;Professional;0;2
18513;2341.97;6/7/2004 12:00:00 AM;11/19/1956;M;50001-75000;M;YES;3;0;Partial College;Professional;0;2
18514;2389.96;6/9/2004 12:00:00 AM;12/17/1956;S;50001-75000;F;YES;3;0;Partial College;Professional;1;2
18515;2396.94;6/17/2004 12:00:00 AM;7/8/1956;M;50001-75000;F;YES;3;0;Partial College;Professional;0;2
18516;2404.91;6/28/2004 12:00:00 AM;8/7/1932;S;50001-75000;M;YES;3;0;Graduate Degree;Management;1;2
18517;78.98;3/19/2004 12:00:00 AM;3/6/1965;M;75001-100000;M;YES;3;1;Bachelors;Management;1;4
18518;2379.95;6/24/2004 12:00:00 AM;5/12/1965;S;75001-100000;F;YES;4;1;Bachelors;Management;1;4
18519;2362.27;6/9/2004 12:00:00 AM;8/24/1965;M;75001-100000;M;YES;4;1;Partial College;Professional;1;4
18520;78.98;10/18/2003 12:00:00 AM;11/27/1965;M;greater than 100000;M;YES;2;2;Bachelors;Management;1;3
18521;119.98;9/19/2003 12:00:00 AM;3/20/1965;M;greater than 100000;F;YES;2;2;Bachelors;Management;1;4
18522;69.99;9/25/2003 12:00:00 AM;3/8/1965;M;greater than 100000;M;YES;1;1;Graduate Degree;Management;1;4
18523;160.94;9/18/2003 12:00:00 AM;7/13/1964;M;75001-100000;M;YES;4;3;Bachelors;Management;1;0
18524;195.95;2/20/2004 12:00:00 AM;3/25/1964;M;75001-100000;M;YES;4;3;Bachelors;Management;1;0
18525;1735.98;6/8/2004 12:00:00 AM;4/2/1963;M;50001-75000;M;YES;3;2;Graduate Degree;Professional;1;0
18526;2317.92;6/26/2004 12:00:00 AM;12/24/1962;S;50001-75000;M;YES;1;0;Bachelors;Professional;0;1
18527;2319.99;6/1/2004 12:00:00 AM;8/28/1962;M;50001-75000;M;YES;1;0;Partial College;Skilled Manual;1;1
18528;2381.94;6/7/2004 12:00:00 AM;11/3/1962;M;50001-75000;M;YES;1;0;Partial College;Skilled Manual;1;1
18530;113.97;8/22/2003 12:00:00 AM;12/20/1942;M;50001-75000;M;YES;3;0;Graduate Degree;Management;1;2
18531;4.99;3/12/2004 12:00:00 AM;2/14/1942;S;50001-75000;M;YES;3;0;Graduate Degree;Management;1;2
18532;2345.22;6/18/2004 12:00:00 AM;5/10/1942;M;50001-75000;M;YES;5;0;Bachelors;Management;1;2
18533;2405.47;6/25/2004 12:00:00 AM;8/26/1942;M;50001-75000;M;YES;5;0;Bachelors;Management;1;2
18534;54.98;9/4/2003 12:00:00 AM;11/27/1943;M;50001-75000;M;YES;3;0;Graduate Degree;Management;1;2
18536;54.98;5/11/2004 12:00:00 AM;3/22/1943;M;50001-75000;F;YES;4;0;Graduate Degree;Management;1;2
18537;2294.99;6/8/2004 12:00:00 AM;1/4/1943;S;50001-75000;F;YES;5;0;Bachelors;Management;1;2
18538;2319.99;6/25/2004 12:00:00 AM;9/14/1943;S;50001-75000;M;YES;5;0;Bachelors;Management;1;2
18539;2356.95;6/28/2004 12:00:00 AM;2/18/1943;M;50001-75000;F;YES;5;0;Bachelors;Management;1;2
18540;2401.45;6/27/2004 12:00:00 AM;6/28/1943;S;50001-75000;F;YES;5;0;Bachelors;Management;1;2
18541;94.26;10/4/2003 12:00:00 AM;7/6/1943;M;75001-100000;F;YES;5;0;Bachelors;Management;1;2
18542;123.98;1/9/2004 12:00:00 AM;7/3/1943;M;75001-100000;M;YES;5;0;Bachelors;Management;1;2
18543;1735.98;4/11/2004 12:00:00 AM;3/24/1944;M;25001-50000;M;YES;4;0;High School;Professional;0;2
18544;1155.48;7/5/2003 12:00:00 AM;12/1/1944;M;25001-50000;F;YES;4;0;High School;Professional;0;2
18545;1725.98;4/7/2004 12:00:00 AM;11/11/1944;M;25001-50000;M;YES;4;0;High School;Professional;0;2
18546;29.48;10/15/2003 12:00:00 AM;6/23/1972;M;50001-75000;F;YES;1;0;Graduate Degree;Skilled Manual;1;0
18547;2351.96;6/26/2004 12:00:00 AM;3/6/1972;M;50001-75000;M;YES;2;0;Graduate Degree;Professional;1;0
18548;1754.98;4/8/2004 12:00:00 AM;2/7/1970;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;0
18549;1169.46;8/24/2003 12:00:00 AM;10/13/1970;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;0
18550;64.47;6/8/2004 12:00:00 AM;10/20/1970;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;1
18551;1709.98;4/1/2004 12:00:00 AM;4/5/1970;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;1
18552;4.99;9/18/2003 12:00:00 AM;10/4/1970;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;1
18553;1700.99;4/7/2004 12:00:00 AM;7/7/1970;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;1
18554;155.45;9/18/2003 12:00:00 AM;11/18/1970;M;50001-75000;F;YES;1;0;Graduate Degree;Professional;1;0
18556;1700.99;4/30/2004 12:00:00 AM;10/3/1969;M;25001-50000;M;YES;2;2;Bachelors;Skilled Manual;1;0
18557;1179.47;8/15/2003 12:00:00 AM;3/20/1971;M;50001-75000;F;YES;1;0;Graduate Degree;Professional;1;0
18558;1750.98;4/19/2004 12:00:00 AM;9/22/1971;M;50001-75000;F;YES;1;0;Graduate Degree;Professional;1;0
18559;1735.98;4/22/2004 12:00:00 AM;12/17/1971;M;50001-75000;M;YES;1;0;Graduate Degree;Professional;1;0
18560;2366.96;6/7/2004 12:00:00 AM;11/2/1971;M;50001-75000;F;YES;2;0;Graduate Degree;Professional;1;0
18561;2389.96;6/29/2004 12:00:00 AM;7/19/1971;S;50001-75000;F;YES;2;0;Graduate Degree;Professional;1;0
18562;1732.26;4/12/2004 12:00:00 AM;6/16/1969;M;50001-75000;F;YES;1;0;Graduate Degree;Professional;1;0
18563;1750.98;5/28/2004 12:00:00 AM;6/8/1969;M;50001-75000;M;YES;1;0;Graduate Degree;Professional;1;0
18564;1714.97;5/1/2004 12:00:00 AM;5/7/1967;S;25001-50000;M;NO;0;0;Bachelors;Professional;0;1
18565;1789.45;5/25/2004 12:00:00 AM;3/15/1970;M;50001-75000;M;YES;2;0;Graduate Degree;Professional;1;0
18566;2379.48;6/17/2004 12:00:00 AM;9/17/1970;M;50001-75000;M;YES;4;0;Graduate Degree;Professional;1;0
18567;1700.99;5/19/2004 12:00:00 AM;1/4/1967;S;25001-50000;F;YES;2;2;Bachelors;Skilled Manual;1;1
18568;1732.26;5/19/2004 12:00:00 AM;6/20/1967;S;25001-50000;F;YES;2;2;Bachelors;Skilled Manual;1;1
18569;4.99;8/10/2003 12:00:00 AM;4/5/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18570;1174.48;9/10/2003 12:00:00 AM;4/22/1966;S;50001-75000;M;NO;0;0;Graduate Degree;Professional;1;0
18571;1120.49;9/20/2003 12:00:00 AM;11/6/1966;S;50001-75000;M;NO;0;0;Graduate Degree;Professional;1;0
18572;13.98;11/13/2003 12:00:00 AM;11/16/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18573;83.74;11/27/2003 12:00:00 AM;6/17/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18574;39.98;9/30/2003 12:00:00 AM;10/20/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18575;78.98;4/17/2004 12:00:00 AM;10/14/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18576;78.98;5/19/2004 12:00:00 AM;7/16/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18577;69.99;9/6/2003 12:00:00 AM;6/22/1966;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;1;0
18578;2351.96;6/12/2004 12:00:00 AM;6/13/1966;S;50001-75000;M;NO;0;0;Graduate Degree;Professional;1;0
18579;69.99;4/30/2004 12:00:00 AM;3/15/1966;M;50001-75000;M;YES;4;0;Graduate Degree;Professional;1;0
18580;1170.48;10/15/2003 12:00:00 AM;10/10/1969;M;50001-75000;F;YES;2;0;Graduate Degree;Professional;1;0
18581;2351.96;6/14/2004 12:00:00 AM;6/8/1969;S;50001-75000;F;YES;5;0;Graduate Degree;Professional;1;0
18582;2318.96;6/19/2004 12:00:00 AM;1/25/1969;M;50001-75000;M;YES;5;0;Graduate Degree;Professional;1;0
18583;119.98;8/12/2003 12:00:00 AM;7/17/1969;S;50001-75000;M;YES;5;5;Graduate Degree;Professional;1;2
18584;123.98;9/9/2003 12:00:00 AM;1/20/1969;M;50001-75000;F;YES;5;5;Graduate Degree;Professional;0;2
18585;78.98;4/29/2004 12:00:00 AM;8/27/1969;M;50001-75000;F;YES;5;5;Graduate Degree;Professional;1;2
18586;2322.28;6/28/2004 12:00:00 AM;8/22/1969;S;75001-100000;M;YES;2;0;Graduate Degree;Professional;1;0
18587;69.99;4/19/2004 12:00:00 AM;8/4/1965;S;25001-50000;F;NO;0;0;Bachelors;Professional;0;1
18588;119.98;4/5/2004 12:00:00 AM;11/18/1965;S;25001-50000;F;NO;0;0;Bachelors;Professional;0;1
18589;1768.96;5/18/2004 12:00:00 AM;7/5/1965;S;25001-50000;F;NO;0;0;Bachelors;Professional;0;1
18590;119.98;11/23/2003 12:00:00 AM;9/23/1965;S;75001-100000;F;YES;3;3;Bachelors;Skilled Manual;1;1
18591;119.98;9/7/2003 12:00:00 AM;5/12/1965;M;75001-100000;M;YES;3;3;Bachelors;Skilled Manual;1;1
18592;2294.99;6/1/2004 12:00:00 AM;9/9/1965;S;75001-100000;F;YES;3;3;Bachelors;Skilled Manual;1;2
18593;69.99;9/5/2003 12:00:00 AM;7/3/1965;S;75001-100000;F;YES;3;3;Bachelors;Skilled Manual;0;2
18594;2325.96;6/18/2004 12:00:00 AM;10/21/1965;S;75001-100000;F;YES;3;3;Bachelors;Skilled Manual;1;3
18595;2329.99;4/28/2004 12:00:00 AM;2/6/1965;S;75001-100000;M;YES;3;3;Bachelors;Skilled Manual;1;3
18596;1775.47;5/20/2004 12:00:00 AM;6/13/1965;S;50001-75000;F;NO;0;0;Graduate Degree;Professional;0;1
18597;1760.47;5/19/2004 12:00:00 AM;6/27/1965;M;50001-75000;F;NO;0;0;Graduate Degree;Professional;0;1
18598;1700.99;5/19/2004 12:00:00 AM;3/19/1964;S;25001-50000;M;NO;0;0;Bachelors;Professional;0;1
18599;78.98;11/11/2003 12:00:00 AM;4/8/1964;S;25001-50000;M;NO;0;0;Bachelors;Professional;0;1
18600;51.97;12/2/2003 12:00:00 AM;11/13/1964;M;50001-75000;F;YES;4;4;Bachelors;Skilled Manual;1;2
18601;69.99;9/19/2003 12:00:00 AM;4/26/1964;S;50001-75000;F;YES;5;5;Bachelors;Skilled Manual;1;2
18602;119.98;10/12/2003 12:00:00 AM;11/18/1964;M;50001-75000;M;YES;5;5;Bachelors;Skilled Manual;1;3
18603;1205.47;10/6/2003 12:00:00 AM;3/12/1964;S;50001-75000;F;YES;5;5;Bachelors;Skilled Manual;0;3
18604;59.25;8/12/2003 12:00:00 AM;5/22/1964;M;50001-75000;F;YES;5;5;Bachelors;Skilled Manual;1;4
18605;1735.98;5/6/2004 12:00:00 AM;11/16/1964;S;50001-75000;M;YES;4;2;Bachelors;Skilled Manual;1;2
18606;1750.98;5/14/2004 12:00:00 AM;10/25/1964;S;50001-75000;M;YES;4;2;Bachelors;Skilled Manual;1;2
18607;1750.98;5/29/2004 12:00:00 AM;6/13/1964;S;50001-75000;F;YES;4;2;Bachelors;Skilled Manual;1;2
18608;1714.97;5/28/2004 12:00:00 AM;4/17/1964;M;50001-75000;M;YES;4;2;Bachelors;Skilled Manual;1;2
18609;1785.97;5/18/2004 12:00:00 AM;6/14/1964;M;50001-75000;F;YES;4;2;Bachelors;Skilled Manual;1;2
18610;2297.28;6/28/2004 12:00:00 AM;1/11/1963;S;50001-75000;F;YES;4;2;Bachelors;Professional;0;2
18611;2391.94;6/7/2004 12:00:00 AM;8/28/1963;M;50001-75000;F;YES;4;2;Bachelors;Professional;1;2
18612;119.98;2/21/2004 12:00:00 AM;11/19/1968;S;50001-75000;F;NO;0;0;Bachelors;Professional;0;1
18613;2341.97;6/18/2004 12:00:00 AM;11/14/1968;S;50001-75000;M;NO;0;0;Bachelors;Professional;0;1
18614;2319.99;6/22/2004 12:00:00 AM;5/15/1968;S;50001-75000;M;NO;0;0;Bachelors;Professional;0;1
18615;2334.97;6/15/2004 12:00:00 AM;3/13/1963;S;50001-75000;M;YES;4;2;Bachelors;Professional;0;2
18616;1729.97;5/29/2004 12:00:00 AM;2/5/1963;S;50001-75000;M;YES;3;2;Graduate Degree;Professional;1;0
18617;1147.77;10/14/2003 12:00:00 AM;8/3/1963;S;50001-75000;M;YES;3;2;Graduate Degree;Professional;0;0
18619;38.98;1/14/2004 12:00:00 AM;3/4/1973;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;1
18620;3001.04;5/30/2003 12:00:00 AM;7/18/1973;S;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;0;0
18621;3033.33;5/19/2003 12:00:00 AM;10/18/1973;S;25001-50000;F;NO;0;0;Graduate Degree;Skilled Manual;0;0
18622;64.97;5/27/2004 12:00:00 AM;11/17/1972;S;0-25000;M;NO;0;0;Partial High School;Manual;0;2
18623;37.27;2/11/2004 12:00:00 AM;9/6/1972;M;0-25000;F;NO;0;0;Partial High School;Manual;0;2
18624;29.99;9/2/2003 12:00:00 AM;11/4/1972;S;25001-50000;M;NO;0;0;High School;Manual;1;1
18625;2753.82;5/17/2003 12:00:00 AM;6/13/1972;S;25001-50000;M;NO;0;0;High School;Manual;0;1
18626;4644.75;12/25/2002 12:00:00 AM;9/8/1972;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;0
18627;3027.32;5/30/2003 12:00:00 AM;9/9/1972;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;0
18628;128.95;12/4/2003 12:00:00 AM;9/15/1971;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
18629;24.99;2/21/2004 12:00:00 AM;2/22/1971;S;0-25000;M;NO;0;0;Partial High School;Manual;1;2
18630;48.97;6/18/2004 12:00:00 AM;2/20/1971;S;0-25000;F;NO;0;0;Partial High School;Manual;1;2
18631;24.99;6/6/2004 12:00:00 AM;1/5/1971;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
18632;32.27;8/24/2003 12:00:00 AM;10/9/1971;S;0-25000;M;NO;0;0;Partial High School;Manual;0;2
18633;2793.5;5/24/2003 12:00:00 AM;9/24/1971;M;25001-50000;M;NO;0;0;High School;Manual;0;1
18634;2427.37;5/13/2002 12:00:00 AM;12/14/1971;S;25001-50000;F;NO;0;0;High School;Manual;0;1
18635;162.99;8/18/2003 12:00:00 AM;8/21/1971;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;1
18636;58.98;2/29/2004 12:00:00 AM;6/15/1971;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;1
18637;121.94;10/1/2003 12:00:00 AM;12/7/1975;S;25001-50000;M;YES;3;3;Partial College;Clerical;1;0
18638;1760.47;5/25/2004 12:00:00 AM;6/9/1974;S;25001-50000;F;YES;3;3;Partial College;Clerical;1;1
18639;1700.99;5/29/2004 12:00:00 AM;9/8/1974;S;25001-50000;F;YES;3;3;Partial College;Clerical;1;2
18640;39.98;9/9/2003 12:00:00 AM;6/21/1974;M;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
18641;1120.49;10/8/2003 12:00:00 AM;11/12/1975;S;25001-50000;M;YES;3;3;Partial College;Clerical;1;2
18642;216.4;11/30/2003 12:00:00 AM;3/20/1975;S;25001-50000;F;YES;4;4;Partial College;Clerical;1;1
18643;2319.99;6/13/2004 12:00:00 AM;6/25/1931;M;greater than 100000;M;YES;4;0;Graduate Degree;Professional;1;0
18644;135.44;8/18/2003 12:00:00 AM;2/15/1966;S;50001-75000;F;NO;0;0;Graduate Degree;Skilled Manual;0;0
18645;1700.99;5/10/2004 12:00:00 AM;3/21/1966;M;50001-75000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
18646;1735.98;5/19/2004 12:00:00 AM;3/12/1966;M;50001-75000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
18647;599.47;1/7/2004 12:00:00 AM;6/19/1953;S;0-25000;F;YES;2;0;High School;Manual;1;2
18648;556.93;2/18/2004 12:00:00 AM;6/15/1954;M;25001-50000;F;YES;1;0;High School;Clerical;1;1
18649;603.49;2/20/2004 12:00:00 AM;8/14/1955;S;25001-50000;M;YES;1;0;High School;Clerical;1;2
18650;561.48;2/26/2004 12:00:00 AM;2/3/1955;S;25001-50000;M;YES;1;0;High School;Clerical;1;2
18651;607.96;2/12/2004 12:00:00 AM;5/6/1955;M;25001-50000;M;YES;1;0;High School;Clerical;0;2
18652;13.98;12/31/2003 12:00:00 AM;9/4/1955;M;25001-50000;F;YES;2;0;High School;Clerical;0;2
18653;553.97;3/8/2004 12:00:00 AM;4/9/1955;M;25001-50000;M;YES;2;0;High School;Clerical;0;2
18654;1775.97;5/14/2004 12:00:00 AM;6/18/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
18655;1735.98;5/31/2004 12:00:00 AM;10/9/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
18656;564.48;3/7/2004 12:00:00 AM;4/24/1956;S;25001-50000;M;YES;2;0;High School;Skilled Manual;1;2
18657;4.99;10/12/2003 12:00:00 AM;11/23/1956;M;25001-50000;M;YES;2;0;High School;Skilled Manual;0;2
18658;58.98;1/27/2004 12:00:00 AM;8/5/1956;M;25001-50000;M;YES;2;0;High School;Skilled Manual;1;2
18659;78.98;11/12/2003 12:00:00 AM;6/3/1956;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
18660;69.99;5/19/2004 12:00:00 AM;10/23/1956;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
18661;4.99;4/9/2004 12:00:00 AM;12/1/1957;M;25001-50000;M;YES;2;0;High School;Skilled Manual;0;2
18662;39.98;5/12/2004 12:00:00 AM;11/17/1957;M;25001-50000;M;YES;2;0;High School;Skilled Manual;1;2
18663;13.98;1/25/2004 12:00:00 AM;3/24/1957;M;25001-50000;M;YES;2;0;High School;Skilled Manual;0;2
18664;13.98;8/6/2003 12:00:00 AM;2/18/1957;M;25001-50000;M;YES;2;0;High School;Skilled Manual;1;2
18665;67.93;2/2/2004 12:00:00 AM;4/24/1957;M;25001-50000;F;YES;2;0;High School;Skilled Manual;0;2
18666;58.98;12/29/2003 12:00:00 AM;11/12/1957;S;25001-50000;F;YES;2;0;High School;Skilled Manual;1;2
18667;12.94;4/4/2004 12:00:00 AM;5/12/1957;S;25001-50000;F;YES;2;0;High School;Skilled Manual;1;2
18669;69.99;2/9/2004 12:00:00 AM;12/12/1958;M;25001-50000;M;YES;2;0;Partial College;Clerical;1;1
18670;1723.96;5/13/2004 12:00:00 AM;7/4/1958;M;25001-50000;F;YES;2;0;Partial College;Clerical;1;1
18671;69.99;9/9/2003 12:00:00 AM;10/13/1958;M;75001-100000;F;YES;5;0;Graduate Degree;Skilled Manual;1;0
18672;128.97;2/23/2004 12:00:00 AM;10/7/1958;M;75001-100000;M;YES;5;0;Graduate Degree;Skilled Manual;1;0
18673;128.97;1/11/2004 12:00:00 AM;8/25/1958;M;75001-100000;M;YES;4;0;Graduate Degree;Skilled Manual;0;0
18674;145.96;11/28/2003 12:00:00 AM;3/20/1958;S;75001-100000;F;YES;4;0;Graduate Degree;Skilled Manual;0;0
18675;128.97;10/16/2003 12:00:00 AM;5/7/1959;M;50001-75000;F;YES;4;0;Graduate Degree;Skilled Manual;1;0
18676;119.98;11/6/2003 12:00:00 AM;3/7/1959;M;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
18677;60.96;8/7/2003 12:00:00 AM;5/8/1959;M;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
18678;78.98;12/17/2003 12:00:00 AM;11/9/1959;S;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
18679;1700.99;5/23/2004 12:00:00 AM;7/26/1972;S;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
18680;1735.98;5/6/2004 12:00:00 AM;11/3/1973;M;25001-50000;M;YES;1;0;Graduate Degree;Skilled Manual;1;0
18681;69.99;9/25/2003 12:00:00 AM;10/21/1973;M;25001-50000;F;YES;1;0;Graduate Degree;Skilled Manual;1;0
18682;69.99;3/29/2004 12:00:00 AM;7/8/1973;M;25001-50000;F;YES;1;0;Graduate Degree;Skilled Manual;1;0
18683;78.98;12/9/2003 12:00:00 AM;8/23/1973;M;25001-50000;M;YES;1;0;Graduate Degree;Skilled Manual;1;0
18684;1754.98;5/16/2004 12:00:00 AM;9/4/1973;M;50001-75000;F;YES;1;0;Graduate Degree;Skilled Manual;1;0
18685;124.46;1/21/2004 12:00:00 AM;5/28/1971;M;50001-75000;M;YES;1;0;Graduate Degree;Skilled Manual;0;0
18686;91.95;9/29/2003 12:00:00 AM;10/13/1971;S;50001-75000;M;YES;1;0;Graduate Degree;Skilled Manual;1;0
18687;94.48;8/13/2003 12:00:00 AM;1/20/1971;M;50001-75000;F;YES;1;0;Graduate Degree;Skilled Manual;1;0
18688;78.98;2/17/2004 12:00:00 AM;1/10/1958;M;50001-75000;M;YES;5;4;Graduate Degree;Professional;1;0
18689;78.98;12/10/2003 12:00:00 AM;7/1/1958;M;75001-100000;M;YES;5;4;Graduate Degree;Professional;1;0
18690;119.98;4/19/2004 12:00:00 AM;4/8/1929;M;25001-50000;M;YES;2;0;Bachelors;Professional;1;1
18691;6070.59;12/29/2001 12:00:00 AM;3/24/1969;M;75001-100000;F;YES;1;0;Graduate Degree;Management;1;0
18692;6035.6;12/24/2001 12:00:00 AM;2/10/1969;M;75001-100000;M;YES;1;0;Graduate Degree;Management;1;0
18693;6021.62;12/8/2001 12:00:00 AM;6/19/1969;S;75001-100000;F;YES;1;0;Graduate Degree;Management;1;0
18694;6035.6;12/3/2001 12:00:00 AM;7/21/1969;M;75001-100000;M;YES;1;0;Graduate Degree;Management;1;0
18695;6029.57;12/2/2001 12:00:00 AM;11/4/1969;M;75001-100000;M;YES;2;0;Bachelors;Professional;1;0
18696;6149.57;12/13/2001 12:00:00 AM;9/24/1969;M;75001-100000;F;YES;1;0;Graduate Degree;Management;1;0
18697;5279.26;12/19/2001 12:00:00 AM;6/4/1968;S;50001-75000;F;YES;2;2;Bachelors;Professional;0;1
18698;5314.25;12/25/2001 12:00:00 AM;7/6/1968;S;50001-75000;F;YES;2;2;Bachelors;Professional;1;1
18699;5308.24;12/23/2001 12:00:00 AM;10/17/1968;M;50001-75000;M;YES;2;2;Bachelors;Professional;1;1
18700;5328.23;12/9/2001 12:00:00 AM;10/6/1968;S;50001-75000;M;YES;2;2;Bachelors;Professional;0;1
